entity_id	fold	country	is_singleton
S1-33547924	4	India	False
S1-259709274	3	US	False
S1-313844047	4	US	False
S1-376300287	2	US	False
S1-616326390	1	US	False
S1-685611652	3	India	False
S1-75132983	3	US	False
S1-397681903	4	India	False
S1-94343855	2	US	False
S1-874807651	3	India	False
S1-753261129	0	US	True
S1-783445467	1	India	False
S1-738938258	2	US	False
S1-331336772	1	US	False
S1-218641798	2	India	False
S1-414681688	3	India	False
S1-786499749	3	US	False
S1-653011095	1	India	False
S1-792973769	2	US	False
S1-506243855	0	India	False
S1-975211902	0	India	False
S1-523927959	0	US	False
S1-553474555	4	US	False
S1-817878103	4	US	False
S1-373925201	4	US	False
S1-418180000	4	US	False
S1-20377856	0	US	False
S1-968891424	0	India	False
S1-729725387	0	US	False
S1-696431495	4	US	False
S1-716265744	4	US	False
S1-58902960	2	US	False
S1-579140586	2	India	False
S1-750389928	0	US	False
S1-570444171	2	US	False
S1-868517207	4	US	False
S1-619824377	4	US	False
S1-578755136	2	India	False
S1-369553191	0	India	False
S1-197028757	4	US	False
S1-455907902	2	India	False
S1-132513436	2	US	False
S1-158927480	2	India	False
S1-52992567	1	India	False
S1-890200954	2	US	False
S1-503526865	0	India	True
S1-918260569	4	US	False
S1-193799595	3	India	False
S1-573163408	4	India	False
S1-701215092	2	India	False
S1-294714441	1	US	False
S1-845823589	1	US	False
S1-656139868	3	India	False
S1-922227167	2	India	False
S1-876156102	0	US	False
S1-336479005	4	US	False
S1-617955364	4	India	False
S1-170294611	2	India	False
S1-1576674	3	US	False
S1-248803241	4	India	False
S1-362254315	4	India	False
S1-706562772	4	India	False
S1-120184569	3	US	False
S1-703402850	2	US	False
S1-799368947	0	India	False
S1-934431402	0	India	False
S1-529280685	0	US	False
S1-783164247	1	India	False
S1-527245187	2	India	False
S1-284951664	4	US	False
S1-686472382	3	US	False
S1-306908868	3	India	False
S1-788730475	4	US	True
S1-885607271	1	US	False
S1-797742391	2	US	False
S1-104245079	3	US	True
S1-893433743	1	India	False
S1-424377394	3	India	False
S1-633174390	4	India	False
S1-589864384	3	US	False
S1-681322245	4	US	False
S1-554961583	1	India	False
S1-108031733	0	US	False
S1-563650180	3	India	False
S1-787422041	3	India	False
S1-580168297	1	US	False
S1-894467432	1	US	False
S1-579809561	4	US	False
S1-536530199	0	US	False
S1-103836672	2	India	False
S1-152723802	0	India	False
S1-947246397	0	India	False
S1-783710172	0	India	True
S1-214127861	1	India	False
S1-634202222	3	India	False
S1-606903013	1	US	False
S1-71164560	3	India	False
S1-244989318	2	India	False
S1-812628010	0	US	False
S1-766297855	0	US	False
S1-736284072	4	US	False
S1-923885240	3	US	False
S1-65190953	4	US	False
S1-559877909	2	India	False
S1-985640218	1	US	False
S1-355272219	2	US	False
S1-814884525	0	India	False
S1-803949871	0	US	False
S1-26649085	3	India	False
S1-179030460	0	US	False
S1-912657101	3	US	False
S1-89353749	2	US	True
S1-129130406	1	India	False
S1-756895287	0	India	False
S1-478860213	2	US	False
S1-107233288	3	India	False
S1-308093223	3	India	False
S1-597962749	1	US	False
S1-228146524	4	US	False
S1-857396393	2	India	False
S1-254739766	0	US	False
S1-901228311	4	US	False
S1-516184300	1	US	False
S1-2611076	0	US	False
S1-373334600	1	India	False
S1-547765536	2	US	False
S1-18434350	1	US	False
S1-654716055	4	US	False
S1-277535635	4	India	False
S1-22969391	4	US	False
S1-48693949	1	US	False
S1-7540633	4	US	False
S1-213143115	2	India	False
S1-219067105	2	US	False
S1-75935948	2	India	False
S1-70836385	2	US	False
S1-966177501	4	India	False
S1-27175049	2	India	False
S1-199112341	3	US	False
S1-453009776	4	India	False
S1-367364124	1	India	False
S1-28392522	4	India	False
S1-127360137	1	India	False
S1-744880088	1	India	False
S1-367756442	1	US	False
S1-429103163	2	India	False
S1-718775181	1	US	False
S1-358757818	0	India	False
S1-709598525	4	India	False
S1-406825482	3	India	False
S1-260274920	0	India	False
S1-461360593	0	India	False
S1-96041191	4	US	False
S1-657062387	2	US	False
S1-486697352	0	India	False
S1-285762589	2	India	False
S1-534349969	3	US	False
S1-942432694	1	US	False
S1-334420220	0	US	False
S1-627216750	1	US	False
S1-377184655	2	US	False
S1-598798302	3	India	False
S1-252104421	4	US	False
S1-876018512	0	US	False
S1-951421005	2	India	False
S1-56922008	3	India	False
S1-662429065	0	US	False
S1-292577100	4	US	False
S1-119887675	2	US	False
S1-415781150	4	US	False
S1-736044478	0	US	False
S1-256439995	1	US	False
S1-299916368	1	India	False
S1-858949873	4	US	False
S1-940766759	0	US	False
S1-293790167	2	India	False
S1-645411633	3	US	False
S1-98441852	0	US	False
S1-753151681	1	India	False
S1-775001229	0	US	False
S1-709271131	1	US	False
S1-368487752	2	US	False
S1-858103175	3	US	True
S1-861514515	4	India	False
S1-102427277	1	US	False
S1-331635489	4	India	False
S1-404121927	3	US	False
S1-902314775	3	India	False
S1-723600205	0	US	True
S1-927651501	1	US	False
S1-835576983	1	US	False
S1-214857645	2	India	False
S1-599772945	1	US	False
S1-819879873	3	India	False
S1-926613609	1	India	False
S1-59896053	0	India	False
S1-644610136	2	US	False
S1-240523522	4	US	True
S1-517302565	4	US	False
S1-623603457	0	India	False
S1-616605385	1	US	False
S1-227292276	2	US	False
S1-113170037	3	US	False
S1-855325512	2	India	False
S1-561265830	3	India	False
S1-282948236	0	India	False
S1-291845786	1	US	False
S1-429881319	1	India	False
S1-84145227	0	US	False
S1-98565487	1	US	False
S1-253117448	4	India	False
S1-874557171	3	US	False
S1-721256613	1	US	False
S1-799084754	3	US	False
S1-558773163	2	US	False
S1-612473535	3	US	False
S1-717709892	1	India	False
S1-849296927	0	US	False
S1-603679623	2	US	False
S1-426847923	4	US	False
S1-670271157	4	India	False
S1-933788098	1	US	False
S1-520242968	3	US	False
S1-601644638	3	US	False
S1-638563074	4	India	False
S1-789926950	1	India	False
S1-193612814	1	India	False
S1-724852421	1	India	False
S1-693936937	0	US	True
S1-992320459	4	US	False
S1-475692973	3	US	False
S1-271043971	2	India	False
S1-191453777	4	US	False
S1-235063677	4	India	False
S1-943732237	0	US	False
S1-848719959	4	US	False
S1-196877812	4	US	True
S1-117407853	4	India	False
S1-645349305	3	US	False
S1-25057253	1	India	False
S1-862765901	1	US	False
S1-452461995	3	US	False
S1-642948463	0	US	False
S1-894146393	3	US	False
S1-257755676	2	US	False
S1-184557767	3	US	False
S1-159660608	0	India	False
S1-749250778	2	US	False
S1-450570080	0	India	False
S1-901350929	3	US	False
S1-244420122	4	US	False
S1-495897617	3	US	False
S1-581275345	3	US	False
S1-672583593	2	India	False
S1-324280003	2	India	False
S1-762519211	2	US	False
S1-404573129	3	US	False
S1-560466331	0	US	False
S1-791354182	4	US	False
S1-235493882	1	India	False
S1-158106583	0	India	False
S1-214366368	3	India	False
S1-174089614	0	US	False
S1-454660590	0	US	False
S1-506722426	0	India	False
S1-412855462	3	India	False
S1-312716919	1	India	False
S1-116281198	4	US	False
S1-762837265	0	US	False
S1-475885303	1	US	False
S1-72239479	1	US	False
S1-736141362	4	US	False
S1-907003736	1	India	False
S1-669839730	0	US	False
S1-394839585	2	US	False
S1-850469715	0	India	True
S1-696374424	0	US	True
S1-18725453	1	US	False
S1-935696533	4	India	False
S1-111586426	2	India	False
S1-329676454	2	US	False
S1-935901959	3	US	False
S1-275038524	1	US	False
S1-133045865	1	US	False
S1-650603513	4	India	False
S1-478047468	0	US	False
S1-600872526	4	US	True
S1-825857430	1	US	False
S1-451931434	2	US	False
S1-790165543	1	US	False
S1-413039157	4	US	False
S1-976703297	4	US	False
S1-821435229	3	US	False
S1-891225280	4	US	False
S1-154180815	0	US	False
S1-567759515	3	US	True
S1-1773111	2	US	False
S1-576545809	0	India	False
S1-129543844	1	US	False
S1-887902047	4	India	False
S1-570925582	4	US	False
S1-701392299	4	US	False
S1-549063430	4	US	False
S1-322820781	1	India	False
S1-922621620	1	US	False
S1-532919852	1	India	False
S1-960384535	0	US	False
S1-241070572	0	US	False
S1-209594934	2	India	False
S1-430388424	3	US	False
S1-998982	0	India	False
S1-69755332	0	US	False
S1-477210309	3	US	False
S1-668177345	1	US	True
S1-853299198	2	India	False
S1-758867812	3	US	False
S1-252444348	2	US	False
S1-695796489	2	US	False
S1-842551982	2	US	False
S1-775205204	3	US	False
S1-4813595	2	US	False
S1-638450309	4	India	False
S1-148521825	1	India	False
S1-538933812	2	India	False
S1-595451716	2	India	False
S1-337351744	3	US	False
S1-918883858	4	India	False
S1-911309012	2	US	False
S1-176029944	1	US	False
S1-293318071	0	India	True
S1-434517706	1	India	False
S1-634174717	0	US	False
S1-468021595	1	US	False
S1-982894549	4	India	True
S1-683828224	4	US	False
S1-11539441	4	India	False
S1-878848708	2	US	False
S1-889928692	1	India	False
S1-49811793	2	India	False
S1-362835155	0	US	False
S1-34133888	4	India	False
S1-524955330	2	US	False
S1-113898701	1	US	False
S1-798818173	4	US	False
S1-14248729	2	US	False
S1-194709024	3	India	False
S1-364157150	2	India	False
S1-572973379	2	US	True
S1-94777663	0	India	False
S1-489355651	2	US	False
S1-193785569	3	US	False
S1-803899893	0	US	False
S1-377970638	0	India	True
S1-123957058	4	US	False
S1-473158754	2	India	False
S1-564612269	3	US	False
S1-847074197	3	US	False
S1-288141031	0	India	False
S1-171886419	1	US	False
S1-243928210	1	India	False
S1-748482372	1	US	False
S1-674804193	0	US	False
S1-295952454	1	US	False
S1-636474096	4	India	False
S1-918708796	0	India	False
S1-233131970	4	India	False
S1-29900155	0	India	False
S1-424901821	3	US	False
S1-745762826	1	US	True
S1-512642642	1	US	False
S1-368307327	4	US	False
S1-501380375	3	US	False
S1-996003510	2	US	False
S1-593738625	2	India	False
S1-921963771	4	US	False
S1-371770917	0	US	False
S1-643189298	0	US	False
S1-14932535	1	India	False
S1-391838124	4	India	False
S1-691021949	4	US	False
S1-35091334	4	India	False
S1-293076352	2	India	False
S1-744671379	0	US	False
S1-179659054	2	India	False
S1-22596088	2	US	False
S1-88881535	4	India	False
S1-864537883	0	India	False
S1-940832070	4	India	True
S1-948471826	2	India	False
S1-234601663	4	US	False
S1-881153813	4	India	True
S1-914819462	2	US	False
S1-843740965	0	US	False
S1-381101260	0	India	False
S1-43160056	0	US	False
S1-415319390	4	India	False
S1-283849286	4	US	False
S1-573887726	3	India	False
S1-171824368	1	US	False
S1-457114689	0	India	False
S1-773737775	1	India	False
S1-55761919	1	India	False
S1-707286483	0	US	False
S1-349542623	4	US	True
S1-490770797	3	US	False
S1-489981863	1	US	True
S1-642496111	4	US	False
S1-300145254	4	US	False
S1-830379629	3	US	False
S1-194315793	2	US	False
S1-674843136	0	India	False
S1-227955649	1	India	False
S1-871594875	4	US	False
S1-717039716	2	US	False
S1-880297346	3	India	False
S1-239561514	1	US	False
S1-462948284	0	India	False
S1-19377760	0	India	False
S1-942085830	1	US	False
S1-838590772	4	US	False
S1-518867320	2	India	False
S1-225531728	3	India	False
S1-181789538	4	US	False
S1-452685292	2	India	False
S1-279759356	4	US	False
S1-673027919	0	US	False
S1-522887098	0	India	False
S1-72539014	0	US	False
S1-953457735	3	India	False
S1-633625114	2	India	False
S1-190566919	3	US	False
S1-627828386	3	US	True
S1-37234835	4	India	False
S1-362852759	3	US	False
S1-117679881	0	India	False
S1-936515809	4	US	False
S1-539251484	2	US	False
S1-293634612	0	US	False
S1-671035745	0	India	False
S1-411827567	3	India	False
S1-150747632	4	US	False
S1-338039042	1	US	False
S1-111774594	0	US	False
S1-963330992	2	US	False
S1-112771765	0	US	False
S1-591936277	0	US	False
S1-311510647	4	India	False
S1-425449549	4	India	False
S1-121263061	1	US	True
S1-390068883	0	India	False
S1-250838682	4	US	False
S1-236685593	0	US	False
S1-397863127	0	US	False
S1-367042822	3	US	False
S1-723667738	2	India	False
S1-446539793	3	India	False
S1-681551616	1	US	False
S1-553408204	0	US	False
S1-528856464	2	US	False
S1-57483383	4	US	False
S1-56610438	2	US	False
S1-811040392	1	US	True
S1-572290049	2	US	False
S1-13011123	0	India	False
S1-716848077	4	India	False
S1-398680215	2	India	False
S1-439076223	4	India	False
S1-154544357	0	US	False
S1-590081167	0	India	False
S1-595308831	3	US	False
S1-463298475	0	US	False
S1-727261587	4	India	False
S1-5753558	1	US	False
S1-434783134	3	US	False
S1-26971117	3	India	False
S1-590373892	1	US	False
S1-241280252	3	US	False
S1-568209255	1	US	False
S1-305821066	2	India	False
S1-654445077	4	India	False
S1-199262542	3	India	False
S1-835029291	1	US	False
S1-977740460	0	US	False
S1-128099550	3	US	False
S1-234317385	2	US	False
S1-736933667	3	US	False
S1-715383526	3	India	False
S1-158613938	3	India	False
S1-542314170	2	India	False
S1-12618303	4	India	False
S1-430923628	0	India	False
S1-709028175	4	US	False
S1-306133225	0	India	False
S1-920041336	0	US	True
S1-814022654	2	US	False
S1-27764573	0	India	False
S1-813367222	3	US	False
S1-967917280	4	India	False
S1-161601291	1	US	False
S1-646908469	2	US	False
S1-365975798	2	India	False
S1-89644947	3	India	False
S1-51692217	0	US	False
S1-767939959	4	India	False
S1-946364326	1	US	False
S1-52776609	0	US	False
S1-953996343	0	US	False
S1-962660075	3	US	False
S1-10358494	1	US	False
S1-532986535	3	US	False
S1-878738707	1	India	False
S1-617448678	4	US	False
S1-755650857	1	US	False
S1-107974632	1	US	False
S1-652985238	3	India	False
S1-132187225	2	US	False
S1-740604838	2	US	False
S1-832434323	4	India	False
S1-232433972	2	US	False
S1-67999780	3	US	True
S1-136782834	0	India	False
S1-823341919	1	US	False
S1-444634091	1	US	False
S1-38048772	2	US	False
S1-607205925	0	India	False
S1-213263317	0	India	False
S1-961012301	4	US	False
S1-131548159	0	India	False
S1-271849066	2	US	True
S1-466948451	1	India	True
S1-505747531	3	India	False
S1-11268870	0	US	False
S1-258124951	2	India	False
S1-54955477	3	India	False
S1-688187878	2	US	True
S1-650716523	3	India	False
S1-559382332	0	US	False
S1-784101819	4	US	False
S1-42212538	4	US	False
S1-708708207	3	US	False
S1-88151913	2	India	False
S1-304074436	4	US	False
S1-153044015	3	US	False
S1-754096058	4	US	True
S1-909361028	2	US	False
S1-288989089	1	US	False
S1-390217716	1	India	False
S1-634120525	3	US	False
S1-668635743	4	India	True
S1-299380687	1	US	False
S1-849623757	2	US	False
S1-762172469	0	US	False
S1-962846345	4	US	False
S1-352933380	4	US	False
S1-771771908	1	India	False
S1-291942452	4	US	False
S1-317935938	4	US	False
S1-782398331	2	US	False
S1-592677865	0	India	False
S1-227786466	0	US	False
S1-11846513	4	India	False
S1-728836977	3	US	False
S1-663552840	0	US	False
S1-212887391	3	US	False
S1-212889196	2	US	False
S1-662688511	2	US	False
S1-673862806	3	US	False
S1-594953597	1	India	False
S1-412276749	3	India	False
S1-502851559	4	India	False
S1-985137064	3	US	False
S1-718208300	1	India	False
S1-144329291	0	US	False
S1-540640551	0	US	True
S1-549554887	3	US	False
S1-788646168	1	US	False
S1-582714224	0	US	False
S1-569436491	0	US	False
S1-496844357	2	India	False
S1-783373926	3	US	False
S1-998901812	1	US	False
S1-535946770	4	US	False
S1-110756892	2	India	False
S1-6380836	1	US	False
S1-167574269	1	US	False
S1-241934625	0	US	False
S1-729815921	3	India	False
S1-839244932	0	US	False
S1-135752513	4	India	False
S1-866995264	2	India	False
S1-109801022	4	India	False
S1-460704078	1	US	False
S1-120542733	1	India	False
S1-682604861	4	India	False
S1-430099712	0	India	False
S1-315894522	2	US	False
S1-15240734	0	India	False
S1-46229376	4	US	False
S1-196439027	4	US	False
S1-116936659	1	US	False
S1-419351883	0	India	False
S1-934682686	0	US	False
S1-854171589	4	US	False
S1-868270976	0	India	False
S1-771040238	4	India	False
S1-348520619	4	US	False
S1-272629356	4	India	False
S1-618059711	1	US	True
S1-753749472	2	US	False
S1-596726435	1	US	False
S1-107021752	0	US	False
S1-760577166	4	US	False
S1-927809248	4	US	False
S1-210789374	0	India	False
S1-480642765	1	India	False
S1-120087524	1	US	False
S1-806426420	0	India	False
S1-664413201	2	India	False
S1-431374238	1	US	False
S1-407267167	3	US	True
S1-394151218	3	India	False
S1-393308572	3	US	False
S1-440392559	2	US	False
S1-296592425	2	India	False
S1-398091259	4	US	False
S1-262428213	1	India	False
S1-522283067	2	US	False
S1-806543259	0	US	False
S1-598734696	4	US	False
S1-964426563	2	US	False
S1-659172816	4	US	False
S1-377648474	2	US	False
S1-579292342	0	India	False
S1-577806481	0	US	False
S1-663514694	2	US	False
S1-504355116	2	India	False
S1-568584439	1	India	False
S1-134222160	3	US	False
S1-791002488	0	US	False
S1-115248478	4	India	False
S1-662258370	4	India	False
S1-682286699	2	India	False
S1-281921920	1	India	False
S1-131410516	2	US	False
S1-237421333	1	India	False
S1-211412954	2	US	False
S1-890263687	3	US	False
S1-133464862	0	US	False
S1-274239259	2	India	False
S1-793508659	0	US	False
S1-115258253	1	US	False
S1-934524840	1	India	False
S1-96974175	0	India	False
S1-765187970	4	US	False
S1-888934739	4	US	False
S1-111883325	1	India	False
S1-914097565	3	India	False
S1-319023371	1	US	False
S1-642689605	3	India	False
S1-103330414	0	US	False
S1-629011998	3	US	False
S1-248116041	1	US	False
S1-687584909	4	India	False
S1-845901670	4	India	False
S1-383330360	0	India	False
S1-194820698	2	US	False
S1-863507352	0	India	False
S1-286363265	4	US	True
S1-744996951	4	India	False
S1-48433847	3	US	False
S1-875140985	2	India	False
S1-568322485	0	US	False
S1-818474067	2	US	False
S1-374320260	2	US	False
S1-15639565	4	US	False
S1-979948814	2	India	False
S1-678569540	4	India	False
S1-223022161	4	US	False
S1-185354584	4	India	False
S1-976843549	1	US	False
S1-615588539	1	India	False
S1-42620891	2	US	True
S1-642543573	0	US	False
S1-480822386	3	India	False
S1-216936294	3	US	False
S1-572781474	3	US	False
S1-363017648	2	US	False
S1-821543263	0	India	False
S1-402442447	1	US	False
S1-113066551	4	India	False
S1-580433469	4	US	False
S1-498703877	1	US	False
S1-771202421	1	US	False
S1-122045005	3	US	False
S1-218172269	4	US	False
S1-60896935	0	India	False
S1-1953654	4	US	False
S1-143971857	2	US	False
S1-793849341	1	India	False
S1-196180486	2	India	False
S1-873706954	0	US	False
S1-842570787	1	US	False
S1-637297876	0	US	True
S1-293168315	0	US	False
S1-993467872	4	US	False
S1-431015059	4	US	False
S1-70771725	1	India	False
S1-661179256	2	US	False
S1-279879098	3	India	False
S1-92329412	3	US	False
S1-734167459	4	US	False
S1-992702845	4	US	False
S1-228427348	4	India	False
S1-349419414	2	US	False
S1-560934584	4	US	False
S1-31877438	2	US	False
S1-152822318	2	India	False
S1-10109789	1	US	False
S1-781596008	1	US	False
S1-660688985	4	US	False
S1-559863517	0	US	False
S1-325485862	4	India	False
S1-849958642	2	US	False
S1-226199906	2	India	False
S1-940349353	1	US	False
S1-349763444	2	India	False
S1-119455109	3	US	False
S1-672288239	3	US	False
